HITId,prompt_1_jaccard,prompt_2_jaccard,prompt_3_jaccard,prompt_4_jaccard,prompt_5_jaccard,prompt_6_jaccard,prompt_7_jaccard,prompt_8_jaccard,prompt_9_jaccard,prompt_10_jaccard,HITJaccard
32XN26MTXZJMLB2BGTVMOFME2MKL0F,0.058823529411764705,0.02702702702702703,0.06350806451612903,0.03279569892473118,0.050423728813559325,0.05064102564102564,0.04081632653061224,0.037037037037037035,0.03571428571428571,0.037037037037037035,0.038926681783824635
3G57RS03HH5FFW243TJTQEJWDU552W,0.05555555555555555,0.058823529411764705,0.08108108108108109,0.08108108108108109,0.0625,0.04,0.05555555555555555,0.075,0.05263157894736842,0.08,0.06066176470588235
3MYASTQBG7BRBSJIKARDK85R6HGQD2,0.03774928774928775,0.0521680216802168,0.05634920634920634,0.07614942528735633,0.08333333333333333,0.06666666666666667,0.05678571428571429,0.08421985815602837,0.06551362683438156,0.09761904761904762,0.0660901467505241
341YLJU21IZRRKXJAD2NFNN1IGB2I3,0.05555555555555555,0.15707236842105263,0.05714285714285714,0.08166666666666667,0.08571428571428572,0.075,0.07142857142857142,0.08452380952380953,0.07692307692307693,0.0967741935483871,0.0792948717948718
3AA88CN98P38Y0GE31UU173JPZUYKQ,0.1111111111111111,0.08333333333333333,0.08695652173913043,0.11764705882352941,0.07692307692307693,0.125,0.10526315789473684,0.0625,0.06897463002114165,0.07142857142857142,0.08514492753623187
302U8RURJZ1S2C6CV3ZQM0GT1DXNVB,0.034482758620689655,0.053812741312741316,0.06451612903225806,0.06060606060606061,0.07793522267206478,0.03419053185271771,0.037037037037037035,0.03333333333333333,0.045454545454545456,0.05555555555555555,0.049633643383643386
30UZJB2POHC40EYN7TXY9OOOJ85537,0.061553030303030304,0.09302325581395349,0.07019704433497537,0.07596153846153847,0.0,0.0,0.09090909090909091,0.05128205128205128,0.061669829222011384,0.07692307692307693,0.06593343677849338
31J7RYECZLQMS0NTCCZM2K5O7EQL1I,0.03571428571428571,0.07580105212816834,0.08452380952380953,0.06674082313681869,0.05572755417956656,0.0713885778275476,0.05380200860832138,0.09090909090909091,0.08135686707115278,0.050031269543464665,0.06906470048218313
3FK4G712NX09QXHD94B7A76SP8BSSN,0.0,0.011111111111111112,0.0,0.030303030303030304,0.035897435897435895,0.0,0.0,0.0,0.0,0.0,0.0
3J9L0X0VDFMKSZ2NK3LHQ14N3XIW9V,0.043478260869565216,0.08001422475106686,0.07692307692307693,0.045454545454545456,0.04,0.043478260869565216,0.04878048780487805,0.07407407407407407,0.06666666666666667,0.08452380952380953,0.05772357723577236
34F34TZU7WZNMVHPSVNNRO21VV02JF,0.06818181818181818,0.06594202898550725,0.07407407407407407,0.06060606060606061,0.07407407407407407,0.08333333333333333,0.09302325581395349,0.1,0.05,0.08695652173913043,0.07407407407407407
3N3WJQXELSQTHL5PVGZ073FTZK4L2Z,0.08333333333333333,0.06451612903225806,0.06896551724137931,0.09375,0.043478260869565216,0.043478260869565216,0.06060606060606061,0.06060606060606061,0.05263157894736842,0.07407407407407407,0.06256109481915934
3K8CQCU3KE15H16HLD4M82Z78MZNWL,0.05714285714285714,0.06842105263157894,0.06060606060606061,0.04772727272727273,0.08823529411764706,0.06896551724137931,0.10172413793103449,0.04880952380952381,0.05,0.047619047619047616,0.05887445887445887
3BFF0DJK8XCA5XUSY4GXKC2ERRPSTC,0.06486676016830295,0.07142857142857142,0.06060606060606061,0.06957047791893527,0.030303030303030304,0.06896551724137931,0.0459830866807611,0.07407407407407407,0.05128205128205128,0.07407407407407407,0.06691613870484113
3IKMEYR0LWVIXFN7AGNZS32EAK02KE,0.04,0.045454545454545456,0.045454545454545456,0.0,0.043478260869565216,0.047619047619047616,0.0625,0.043478260869565216,0.07142857142857142,0.0,0.044466403162055336
3N3WJQXELSQTHL5PVGZ073FTZK52LH,0.04939024390243903,0.10638297872340426,0.09433962264150944,0.043478260869565216,0.08333333333333333,0.07547169811320754,0.07894736842105263,0.037037037037037035,0.07142857142857142,0.05195681511470985,0.07345013477088949
37SOB9Z0SSXI2318ZGD5QDKL5Y4L3A,0.10727969348659003,0.08893280632411067,0.07793522267206478,0.09651162790697675,0.06060606060606061,0.08385964912280702,0.08759590792838876,0.05217785843920145,0.05263157894736842,0.0603030303030303,0.0808974358974359
37G6BXQPLQLW3YXIG52XQQNC6THQEV,0.0967741935483871,0.08823529411764706,0.09302325581395349,0.13333333333333333,0.07317073170731707,0.07692307692307693,0.09232954545454546,0.06666666666666667,0.08603145235892692,0.059714795008912656,0.08713337323828699
36QZ6V1589DP5A9HY967P8OGA5WSU3,0.11979913916786226,0.06957047791893527,0.038461538461538464,0.0975609756097561,0.038098693759071114,0.07539315448658648,0.06666666666666667,0.036375661375661374,0.06666666666666667,0.041666666666666664,0.06666666666666667
3QQUBC64ZEEK61B7VI08ALDEHO5NXE,0.07142857142857142,0.1111111111111111,0.09803921568627451,0.0967741935483871,0.07692307692307693,0.10869565217391304,0.12,0.08333333333333333,0.08,0.11538461538461539,0.09740670461733081
all_HITs,,,,,,,,,,,0.06959680842033783
