WorkerId,HITId,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,prompt_10
AW8JVJQNLTXND,3R15W654VDTA947AXRP13LDWFYVQLB,"(0.512809390856214, 0.7586071679951265, 0.5898662993898763, 0.09989409576342072, 5)","(0.5860384372054693, 0.8098537834445335, 0.6903416988664285, 0.08741420238360662, 5)","(0.3108811453926362, 0.84588044953293, 0.656543505018081, 0.2083251668197521, 5)","(0.548722968170868, 0.7624500520180878, 0.6263808848128791, 0.0869171590086282, 5)","(0.4205597284679189, 0.7096448293960973, 0.5729743248867862, 0.14072813321993016, 5)","(0.5329868767154105, 0.969814385914109, 0.6341289981679638, 0.17211759562858722, 5)","(0.40875013319417414, 0.9223719203202825, 0.8037521862555533, 0.22452815671059947, 5)","(0.5620796621176055, 0.834521266973539, 0.6793273116960161, 0.11186055087507035, 4)","(0.4914683285315054, 0.8523726999058124, 0.5612216634681512, 0.14386890473066283, 5)","(0.4301400882240175, 0.733713475277446, 0.5002373482986081, 0.14407411579812024, 4)"
AO6B0VEVBGGAP,3R15W654VDTA947AXRP13LDWFYVQLB,"(0.49234746956237607, 0.8934877060849065, 0.7671849319012672, 0.15838065909485224, 5)","(0.4996750079531132, 0.8618476389178121, 0.7339063301643075, 0.14941550525388625, 5)","(0.34823528327578546, 0.8726907258235391, 0.6921919139247542, 0.20092517503765295, 5)","(0.3206202721277282, 0.7779637090949695, 0.5935574071927427, 0.1760176488920796, 5)","(0.06570537284656723, 0.8065978233496266, 0.6809949397853023, 0.296552452567532, 5)","(0.3580469776017126, 1.0, 0.5291656010132013, 0.25133763478849835, 5)","(0.4653529317962772, 0.87175718847472, 0.49127364099022364, 0.17063097176678585, 5)","(0.21522616201382444, 0.8034284189446518, 0.40975041204344326, 0.24177354565961678, 5)","(0.4077986693866415, 0.615368593917214, 0.5313242878511723, 0.07748165067187206, 5)","(0.4459471003565692, 0.9297832603089031, 0.6427417635150471, 0.19292850548439267, 5)"
A2ECRNQ3X5LEXD,3QX22DUVOOHMKULCJ2KQ9LRTWV0VMC,"(0.5421055970652732, 0.5503165593057414, 0.5462110781855073, 0.0058060270803017835, 2)","(0.621799086896739, 0.6494357672103248, 0.635617427053532, 0.019542084059221275, 2)","(0.5164064884034578, 0.5285022948865937, 0.5224543916450257, 0.008553026788145604, 2)","(0.4236974985957137, 0.6743683492594658, 0.5490329239275897, 0.17725105835013946, 2)","(0.62052764101167, 0.6416230341156139, 0.631075337563642, 0.014916695515594682, 2)","(0.17895706401541522, 0.3013889896091657, 0.24017302681229047, 0.0865724448210678, 2)","(0.393755531055134, 0.5787252457610992, 0.48624038840811656, 0.13079333958272904, 2)","(0.6383166814050091, 0.7536631645651786, 0.6959899229850939, 0.08156228042857576, 2)","(0.46192421442010645, 0.49616830003403634, 0.4790462572270714, 0.02421422515314252, 2)","(0.12333040556456214, 0.7532362259513905, 0.4382833157579763, 0.44541067710440174, 2)"
A1ZKIH8L6648NG,3QX22DUVOOHMKULCJ2KQ9LRTWV0VMC,"(0.1506018825800754, 0.5831609706482522, 0.3668814266141638, 0.30586546443687684, 2)","(0.284566532308271, 0.7952707287670506, 0.5146553073201697, 0.23143275231956828, 4)","(0.3277993538329469, 0.9046861111425067, 0.4030190044128018, 0.31361500085482935, 3)","(0.4417918226831577, 0.6676994608806287, 0.49958234684427044, 0.11735797779350829, 3)","(0.17057467191272074, 0.566097083257232, 0.3683358775849763, 0.27967657917295896, 2)","(0.30720591871309694, 0.5639656329592351, 0.435585775836166, 0.18155653507896446, 2)","(0.35591934686623977, 0.4485442140942244, 0.4022317804802321, 0.06549567172341154, 2)","(0.22971859358450275, 0.7472720905507423, 0.431709952537454, 0.24526024532359397, 4)","(0.07796037894057233, 0.6380043674212493, 0.4732342056761482, 0.287819351138012, 3)","(0.09236238151687005, 0.6521820263468713, 0.37227220393187066, 0.39585226710073845, 2)"
A2WVY1WO8EBV8V,3QX22DUVOOHMKULCJ2KQ9LRTWV0VMC,"(0.24002438470692244, 0.500197855287819, 0.37011111999737073, 0.1839704253325907, 2)","(0.6849484411491601, 0.7962248645304926, 0.7405866528398264, 0.07868431355912549, 2)","(0.5889503566325632, 0.6610327703394993, 0.6249915634860312, 0.050969963536468606, 2)","(0.12820288470929092, 0.4038906945014064, 0.26604678960534867, 0.19494071979447194, 2)","(0.3188392811966152, 0.4352504704858443, 0.37704487584122975, 0.0823151413524047, 2)","(0.3627538269845734, 0.4262501460339746, 0.39450198650927404, 0.044898677780216126, 2)","(0.3288392126231681, 0.33590752705328736, 0.33237336983822774, 0.00499805306509604, 2)","(0.4428875810221101, 0.5248177013001745, 0.4838526411611423, 0.057933343632048766, 2)","(0.4832697830906221, 0.6524727494031329, 0.5678712662468774, 0.11964456487645539, 2)","(0.2549559973889153, 0.6462907073953932, 0.45062335239215423, 0.2767154271592516, 2)"
AG16UQ3JGWB1J,3QX22DUVOOHMKULCJ2KQ9LRTWV0VMC,"(0.2835809920481201, 0.6292258663302286, 0.4564034291891743, 0.24440783448725062, 2)","(0.45239744006944926, 0.7799587748437358, 0.6220554597268216, 0.14460744172999251, 5)","(0.6817998100908929, 0.85443845608837, 0.7681191330896314, 0.1220739572796799, 2)","(0.6190991629522694, 0.7218105299396843, 0.6704548464459769, 0.07262790410174116, 2)","(0.5175827866890541, 0.5472536193100129, 0.5324182029995335, 0.020980446949731005, 2)","(0.24891021776825, 0.3632865860566279, 0.306098401912439, 0.08087630562420199, 2)","(0.5153939303917616, 0.5977414160866287, 0.5565676732391951, 0.05822846554850271, 2)","(0.30621401645404206, 0.7361421324134284, 0.5211780744337352, 0.30400508621763844, 2)","(0.2881929070708771, 0.3134689368328589, 0.300830921951868, 0.017872852046170357, 2)","(0.6821747554847857, 0.7219200131782529, 0.7020473843315194, 0.028104141235057497, 2)"
A3HPH7BNI1OTG3,3WRAAIUSBJZDMIHIMEV3OFTEIPKAXB,"(0.5611504344148718, 0.7787476782375193, 0.6699490563261956, 0.15386448667449668, 2)","(0.2865287021899345, 0.612073790186018, 0.45300421086448234, 0.1627865833805915, 3)","(0.47913131225520417, 0.6014329267295513, 0.5402821194923777, 0.08648030094487366, 2)","(0.5813538535633034, 0.6744909657984444, 0.6279224096808739, 0.06585788364160075, 2)","(0.6595204393098282, 0.7312054259573043, 0.6953629326335662, 0.05068894016769748, 2)","(0.6399225222223887, 0.7311104457090247, 0.6855164839657066, 0.06447959905972041, 2)","(0.5867121865668838, 0.6042750794713536, 0.5954936330191187, 0.012418840670003676, 2)","(0.5451571590588279, 0.7331641763170366, 0.6391606676879322, 0.13294103681393563, 2)","(0.38575612244784147, 0.8259891980541121, 0.6299152831241178, 0.1574564800098644, 5)","(0.11438096222679452, 0.6000568634701727, 0.3572189128484836, 0.3434247232280807, 2)"
AAWEZ0V7TKCK9,3WRAAIUSBJZDMIHIMEV3OFTEIPKAXB,"(0.557644311488109, 0.8451525808192958, 0.7013984461537024, 0.20329904689129047, 2)","(0.388905561152711, 0.6990688667502425, 0.5439872139514768, 0.21931857666324994, 2)","(0.4221068126374527, 0.6187988595395328, 0.5204528360884928, 0.13908228016992333, 2)","(0.2822976217033324, 0.37348529886246923, 0.32789146028290084, 0.0644794248798753, 2)","(0.550170840447301, 0.602231114188061, 0.576200977317681, 0.03681217259251931, 2)","(0.17530848636345533, 0.5593408520916078, 0.36732466922753154, 0.2715518900014889, 2)","(0.2946269077359517, 0.5227024725431034, 0.40866469013952755, 0.16127377849808888, 2)","(0.3718194501999087, 0.5030354865235553, 0.437427468361732, 0.09278374908487089, 2)","(0.66016739944882, 0.6759553760156166, 0.6680613877322183, 0.011163785291596215, 2)","(0.3523642003376515, 0.4849514350085506, 0.41865781767310106, 0.09375333273456488, 2)"
A1LR71IS0QHPK3,3WRAAIUSBJZDMIHIMEV3OFTEIPKAXB,"(0.4048328943627139, 0.8030496378227469, 0.5336018495840837, 0.17510812510845383, 5)","(0.28320384389628483, 0.6742708196670307, 0.38037736789549603, 0.15490179723136044, 5)","(0.2118742057799596, 0.7184201601141177, 0.3884839826890712, 0.19305130361235817, 5)","(0.7099409332995142, 0.8694417438899829, 0.7711152477931356, 0.06318608728855811, 5)","(0.11426208556068518, 0.6135033222033442, 0.4892308694673393, 0.19501627134766963, 5)","(0.29652275945151546, 0.714558678703758, 0.4663468860198597, 0.15193784989509415, 5)","(0.33570714476976504, 0.6873341267081706, 0.48280223653576043, 0.15172487887618205, 5)","(0.3777997298164229, 0.7074636355929297, 0.5760615328748253, 0.12122817568884911, 5)","(0.15604242268653643, 0.9153789836425804, 0.6203025000558041, 0.33114045597695096, 5)","(0.1543909476981724, 0.5695988432761473, 0.5024331618720053, 0.1660278128559955, 5)"
A1AQHN3E11IE,3WRAAIUSBJZDMIHIMEV3OFTEIPKAXB,"(0.5228851994987955, 0.7427498127683173, 0.6328175061335564, 0.15546775898583662, 2)","(0.3560573866859809, 0.6503386691979853, 0.5031980279419831, 0.20808829044051247, 2)","(0.4035430441734878, 0.40872344913639963, 0.4061332466549437, 0.0036630994785674027, 2)","(0.35237803540675106, 0.5735776567579927, 0.46297784608237186, 0.15641175225335957, 2)","(0.3153810577407015, 0.5517316137934318, 0.43355633576706665, 0.1671250809220968, 2)","(0.3550222771870408, 0.5028395928438018, 0.4289309350154213, 0.10452262627768807, 2)","(0.35167034833713445, 0.49696721088771917, 0.4243187796124268, 0.10274039679464818, 2)","(0.6593364339051097, 0.7337451206367, 0.6965407772709049, 0.05261488696709305, 2)","(0.4028384389109091, 0.4759806131866427, 0.4394095260487759, 0.051719327421099484, 2)","(0.24645080904880026, 0.4742679623950173, 0.3603593857219088, 0.1610910540017256, 2)"
A34T363P0MTTP7,3ABAOCJ4R84UFMPVX3QG3YSLF3LQMD,"(0.33145391290571613, 0.4078311936824598, 0.36964255329408796, 0.05400689316582438, 2)","(0.24623953025272619, 0.26104909033290696, 0.2536443102928166, 0.010471940359085418, 2)","(0.5261352166307947, 0.6672939429269511, 0.5967145797788729, 0.09981429258766805, 2)","(0.08430118946484098, 0.46924700641055994, 0.4180647946097227, 0.20904586614271248, 3)","(0.0790424614847508, 0.4222098816689397, 0.346476749734713, 0.18028703229397028, 3)","(0.017709575121166356, 0.628016973395869, 0.59812780193786, 0.3440576020039662, 3)","(0.07891075290189141, 0.6859095923640117, 0.13637095534690957, 0.33509749316380494, 3)","(0.0639152319496817, 0.49334637537618575, 0.10833458915650124, 0.23615611424342928, 3)","(0.28436025391440345, 0.6091144461595049, 0.4467373500369542, 0.22963589155527098, 2)","(0.09523895049302458, 0.5385059744559424, 0.4266303826161149, 0.23051467193617212, 3)"
A12H7O7C7ZFU7X,3ABAOCJ4R84UFMPVX3QG3YSLF3LQMD,"(0.47217795164532994, 0.6787962520482272, 0.5754871018467786, 0.14610120133212784, 2)","(0.2476165058078653, 0.2896078612365913, 0.2686121835222283, 0.029692372174866723, 2)","(0.48826584999244477, 0.574858183493391, 0.5315620167429179, 0.06123002621728615, 2)","(0.42757234011542733, 0.6777829816992624, 0.5526776609073449, 0.17692564138896655, 2)","(0.45059300190990226, 0.5200665459754183, 0.4853297739426603, 0.04912521412178886, 2)","(0.4514225721037889, 0.4734217934533168, 0.46242218277855285, 0.015555798597075064, 2)","(0.41889842745199063, 0.7302967433402215, 0.5745975853961061, 0.2201918608146387, 2)","(0.2935247269907225, 0.3992532758133306, 0.34638900140202655, 0.07476137383747913, 2)","(0.20074848888922994, 0.5696611098414329, 0.3852047993653314, 0.2608606159406051, 2)","(0.3885079257638069, 0.4283123037091071, 0.408410114736457, 0.028145945566034048, 2)"
A1X7PC5PH6JWIS,3ABAOCJ4R84UFMPVX3QG3YSLF3LQMD,"(0.38272351829191525, 0.43268470533278114, 0.4077041118123482, 0.035327894152725726, 2)","(0.15061966112781575, 0.19519718083252494, 0.17290842098017034, 0.03152106647167681, 2)","(0.2892548423804733, 0.3620404433417713, 0.3256476428611223, 0.05146719201247194, 2)","(0.1920779076201793, 0.23184640456351177, 0.21196215609184554, 0.028120573866226885, 2)","(0.3915000537128283, 0.5203947381233963, 0.4559473959181123, 0.0911423054056126, 2)","(0.45963436079223224, 0.49555117715891994, 0.4775927689755761, 0.025397024411516846, 2)","(0.21804347961275586, 0.36244954932800927, 0.2902465144703826, 0.10211051114015302, 2)","(0.32395052545753356, 0.3715611811753537, 0.34775585331644365, 0.03366581751480869, 2)","(0.3792882910398062, 0.40157187510803494, 0.3904300830739206, 0.015756873403785045, 2)","(0.2912308470628193, 0.45092389227809915, 0.37107736967045923, 0.11292003518005432, 2)"
A2CK8S4CH1HPBE,3ABAOCJ4R84UFMPVX3QG3YSLF3LQMD,"(0.7262949667432851, 0.7443485880689545, 0.7353217774061198, 0.01276583806435494, 2)","(0.41122412911719536, 0.6243116554738972, 0.5177678922955463, 0.15067563487309105, 2)","(0.4377137905791692, 0.5882432467427505, 0.5129785186609599, 0.10644039922159149, 2)","(0.7581784550983027, 0.779989100086069, 0.7690837775921859, 0.015422454972901936, 2)","(0.4561591037709874, 0.5420492425195702, 0.4991041731452788, 0.06073349954617635, 2)","(0.23824148404745077, 0.35370700930889803, 0.2959742466781744, 0.08164645590563596, 2)","(0.550897893745694, 0.813641654071892, 0.7978739410843126, 0.14735448885947164, 3)","(0.40733701627650626, 0.6271302899050548, 0.5172336530907805, 0.15541731424193705, 2)","(0.29014026851741725, 0.700770343855168, 0.6273213351893305, 0.21897598322186324, 3)","(0.5441847702442614, 0.7304856671076122, 0.6046096014334807, 0.09504732882967025, 3)"
A1N34IJ4VY3Y80,3E9VAUV7BWE2MN7SRAH57T0NKVEAYH,"(0.33498764385773455, 0.5221404249629095, 0.428564034410322, 0.13233700063739073, 2)","(0.3039810513723352, 0.8462357083221157, 0.5751083798472254, 0.38343194505917483, 2)","(0.5611148373547801, 0.6299703934786846, 0.5955426154167323, 0.048688230657583764, 2)","(0.10893671709625873, 0.15001031717500446, 0.1294735171356316, 0.02904342114342542, 2)","(0.47119908751049716, 0.6743265560444166, 0.5727628217774569, 0.14363281044559148, 2)","(0.4143890857172417, 0.7452349636752051, 0.5798120246962234, 0.23394336383169287, 2)","(0.3856911787306863, 0.48178747671698025, 0.4337393277238333, 0.06795034395303161, 2)","(0.5160795064436149, 0.63871576277487, 0.5773976346092424, 0.08671692847116214, 2)","(0.5367659014253395, 0.7295825158420239, 0.6331742086336818, 0.13634193557946936, 2)","(0.4900117301348186, 0.6454107634479386, 0.5677112467913785, 0.10988371024554135, 2)"
AO6B0VEVBGGAP,3E9VAUV7BWE2MN7SRAH57T0NKVEAYH,"(0.31719068523657046, 0.7265494475838188, 0.566250410131242, 0.1673377514942993, 5)","(0.27249745234058675, 0.729118488684524, 0.47300224879628344, 0.18472791853974996, 5)","(0.35975435377799225, 0.6033345706609493, 0.47040714716373944, 0.08758455594136248, 5)","(0.1196655750514248, 0.557432534062534, 0.356139176876544, 0.16865389860368651, 5)","(0.14744969934512184, 0.8801117367933934, 0.5650778601333613, 0.268124987788923, 5)","(0.29251718341295524, 0.6360188027707555, 0.33276365521260876, 0.1415259241679415, 5)","(0.31327681146619374, 0.6349495142258627, 0.5840754399994118, 0.14036552578827952, 5)","(0.27353835937927284, 0.7017646452137616, 0.5671276403520978, 0.20644344686508, 5)","(0.16288569550236082, 0.4880950380544702, 0.3390175286717168, 0.13296215636042633, 5)","(0.05788873842202405, 0.740403717526218, 0.6786671253322303, 0.3010496800025285, 5)"
A1AQHN3E11IE,3E9VAUV7BWE2MN7SRAH57T0NKVEAYH,"(0.2426031534455769, 0.6435633841859948, 0.44308326881578586, 0.2835216981426723, 2)","(0.4689466575800537, 0.5069857091628587, 0.4879661833714562, 0.02689767132410626, 2)","(0.5265695885739136, 0.5438786529686386, 0.535224120771276, 0.012239356809504682, 2)","(0.29035007096459786, 0.39237746085102826, 0.34136376590781303, 0.07214425925545871, 2)","(0.30627475773715995, 0.33384973044031435, 0.3200622440887372, 0.01949845018943442, 2)","(0.27139543970272684, 0.30755105242987285, 0.28947324606629987, 0.025565878937319587, 2)","(0.46726782846422243, 0.4778643166471363, 0.4725660725556794, 0.007492848650901511, 2)","(0.5484000643954505, 0.5819644050260195, 0.565182234710735, 0.02373357286593051, 2)","(0.2886793242733347, 0.3327908851027896, 0.31073510468806215, 0.031191583791230437, 2)","(0.6103446815459384, 0.7186969683828063, 0.6645208249643724, 0.0766166367794192, 2)"
A3T7NH4Q0SQQJ6,3E9VAUV7BWE2MN7SRAH57T0NKVEAYH,"(0.5067309892897294, 0.631196907822589, 0.5501366107724776, 0.06317513304350106, 3)","(0.14559461686894662, 0.9579472508871493, 0.1608775476336855, 0.34923074772955975, 5)","(0.0823481567964712, 0.8512160931922469, 0.2925866025112439, 0.3537958375127329, 4)","(0.011120855402994912, 0.3732103775315803, 0.1921656164672876, 0.2560359564937192, 2)","(0.18980024752692398, 0.8545740127924681, 0.6835014686773141, 0.2642862791542031, 5)","(0.0326747414618782, 0.4250532273962289, 0.4050710194872912, 0.2209974180634358, 3)","(0.33856770718244344, 0.6703484301323582, 0.46031828346665754, 0.15617086767972357, 4)","(0.3748576885220422, 0.7395808830069422, 0.6104735835807844, 0.18016367010314865, 5)","(0.20847913616412528, 0.5459003218081484, 0.4211646040559375, 0.17061025958645074, 3)","(0.5535566902494308, 0.632708767532676, 0.5931327288910534, 0.0559689705919844, 2)"
