WorkerID,AssignmentID,Prompt1.0,Prompt2.0,Prompt3.0,Prompt4.0,Prompt5.0,Prompt6.0,Prompt7.0,Prompt8.0,Prompt9.0,Prompt10.0,Median,Size
A14QGS6XH65BGQ,"['32AT8R96GL9RRU6AOBB8DSK5XNKUSS', '3VFJCI1K4ZZWLX52PHMMJ3EI2DORG3', '3F6KKYWMNB18UF3JUK4X4Y6BOP6DNG', '3S3AMIZX3U5P3B6S5UVJONCZPQCDCS']",5.0,5.0,5.0,5.0,4.25,5.0,5.0,5.0,5.0,5.0,5.0,4
AJTPDPN27UCUS,"['358UUM7WRZ3DS4U1WEISDQ1P3DN7R4', '3TDXMTX3CBUHV5DDNHJRTK02L8TI6P', '3SB5N7Y3O348L3L3V437Z7DVTSE0GD', '3PJ71Z61R42TDIJDDH1XLVAIU7R910', '34HJIJKLP5W82OTZ30PVBB6IXJL4VP', '3TXD01ZLD4H8P94ZYAFQFP4ZJC9U4N', '3OCHAWUVGOKLKFNXO7DT6DSZAGIXKA', '3A0EX8ZRN8O9RH9DNQM2QOGIPQMYBC']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8
A2U4MJ6TG6AYAH,['3WI0P0II61ST9DVBNRLEDIBLPK9RDS'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3GNQDFPZALU92,"['35DR22AR5DKFOHFQ31LUPRBXZPDX36', '3BF51CHDTVAMLZGEFALPK7PW8OA0HN', '33M4IA01QG177J0SERMQ7PED53QRX1', '392CY0QWG1R3GI9Z4TQCWMGOPCUI41', '3WLEIWSYHOHTH9JSUXP33VIB5LNH2F', '3137ONMDKG57CT0X3B2MKWFZNP9EGQ', '3KV0LJBBH2LWD71O0KKHW8YFYZZMR5', '3NVC2EB65QZ4OM508X7W85I61VHY3N', '3FTYUGLFSUL44QXDQK8BAH6PX2O5DW', '39OWYR0EPKRZ4YLTSS8Y9E734MDYFP', '34S9DKFK73PBSQYAQGRBHJGC6CKYNF']",2.272727272727273,2.3636363636363638,2.1818181818181817,2.272727272727273,2.1818181818181817,2.1818181818181817,2.3636363636363638,2.4545454545454546,2.3636363636363638,2.272727272727273,2.272727272727273,11
A2WVY1WO8EBV8V,"['3G5F9DBFOPX2E0HUI79E50FM2KXHV6', '3GLB5JMZFXV2KNMX7GR2EEXENDWGDN', '3H7XDTSHKCR1TTMOOBWS62MZUUNGWJ', '36TFCYNS44AUIPMPIMAWTLC7IVHHXL']",2.0,2.0,2.25,2.25,2.0,2.25,2.0,2.25,2.0,2.0,2.0,4
A2WAIHLYP5O3XY,"['3Y9N9SS8LYB1QBA9C1KIVK85J8R3D2', '3LKC68YZ3A3PL63MCU90BBV1LFSWOY']",2.0,2.5,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2
AHQ4XY8PP5EGS,"['37W3JXSD6681FK7OIHIYD2T3ZQYYWK', '3WI0P0II61ST9DVBNRLEDIBLPMGRD3', '34FNN24DCM9721S4MGVPN2GQFRR5Y3', '3T3IWE1XG6N0E1C8W2WTDWJ2WLFQTV', '3B2X28YI3WF78XZ7H7RA7XWPQGB6B2']",3.2,2.4,2.8,3.8,3.6,3.0,3.6,3.0,2.8,3.0,3.0,5
A214JTAHTAWUKA,"['3OVHNO1VE612B4H2X8FRZLDKY56DZT', '34FNN24DCM9721S4MGVPN2GQFSGY5N', '3LJ7UR74RHDVUJKQ19341UC5BCMN4M', '3TXD01ZLD4H8P94ZYAFQFP4ZJ8K4U0', '320DUZ38G7MFN9MPHCDDHCSRSXTGJ1', '32XVDSJFPZXF9NK3LU5GV0Q7M8IM2R', '3QRYMNZ7FYHFB4ZGGA4C92OXRB0TNL', '3V0Z7YWSIY0YZAECZM67IW9KD1V2VP', '3GLB5JMZFXV2KNMX7GR2EEXEND0GDR', '3JPSL1DZ5SZAW807AADVEXY53MMANO']",2.0,2.4,2.5,2.4,2.3,2.5,2.3,2.2,2.2,2.2,2.3,10
A9RIPO4QJ0Z04,['3NAPMVF0ZWFWOKDGHO3RCITHRI927G'],5,5,5,5,5,5,5,5,5,5,5.0,1
AQS3LUWLIDCH5,"['36AHBNMV1RC26E7X1MD8LE4IS9JYD0', '31IBVUNM9SZI04QONHLE2F39M3TFVB', '3ZWFC4W1UU7Q7X97EXG41IE61XSRF6']",4.666666666666667,5.0,5.0,4.666666666666667,4.666666666666667,5.0,5.0,5.0,4.666666666666667,5.0,5.0,3
A3F7G1FSFWQPLE,"['351SEKWQS0H2CXIJIJPXRJHBJYGMD7', '3ZAZR5XV01IS6CBOXCKGFFV2D19ZCM', '3Z7VU45IPYH8J91QHFVWYJCB94QZ14', '3L4D84MILZSTN5H01IVV2C4S7V3HJU']",2.25,3.0,2.25,3.0,3.0,2.25,2.25,2.25,2.5,2.5,2.375,4
A260POHT3YB1L0,['384PI804XS1BB8UUQ4XOOLWYHXKS0P'],2,3,3,4,3,3,3,4,2,3,3.0,1
A3SHFOPG16PGNX,"['3SEPORI8WNZ4DXEQDYOP9K5ED3BZAH', '3VHHR074H3H2P6ZORULWRESQXMVL7R', '3S4AW7T80BI56JH5PWNPO28G6GP4L2']",3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
A9VK6DKXQWNVB,"['31LM9EDVOLSLX13B4GQ87W1OT78JN1', '3PB5A5BD0V6M3ELNG3OGEMNI10V7GJ', '308XBLVESI40UGXR9VU8ISNLMZPBRX', '3WRFBPLXRAOACN1M1VYLRPKZXANN3U']",2.0,2.0,2.0,2.0,2.25,2.0,2.0,2.0,2.25,2.0,2.0,4
ASI6KXF2GAUTQ,"['3GA6AFUKOOOI2RFBYX38M5N3BYDH3E', '34YB12FSQYO5OHSAK9Q5X4K8WQYGMD']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A12H7O7C7ZFU7X,['3A4TN5196KI6FRBURQE9F8RXHE0CHN'],2,5,5,4,2,2,2,2,2,2,2.0,1
A3SMQNSK314EFB,['3P529IW9KYLF4ZEU9DJ8F657V5RFLS'],2,3,2,2,2,2,2,2,2,2,2.0,1
A1JORZPYSL5A7P,"['3TE3O857308663XVQ21XHZKHSTP2RZ', '3SB5N7Y3O348L3L3V437Z7DVTNVG00']",2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2
A1AF5TUSLXSQD1,['3JRJSWSMQHL6IHO98WV212QQJJGE3S'],2,5,5,3,3,3,3,2,2,2,3.0,1
A2SEQ3XDCFO18H,"['3F6HPJW4JD0BEZEHPWB34YSYKD82WG', '3PZDLQMM0TL2018C85B2S4LVSXS2C9']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
APF1EAZT104LQ,"['3OVR4I9USPJGXGXIH1VL5O7AGQ1Q4A', '31Z0PCVWUKFQ8J7T03NND527RZGT71', '3M0BCWMB8VW52CED8P4E5RV2EI1WBQ', '3UN61F00HWPY50GI8L3VF6NTC7LR52']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4
A325WS381BHOHH,['31EUONYN2V3C6H3HMK44P9CNEA0VO5'],2,2,2,2,2,2,2,2,2,2,2.0,1
A2LLCKZ1G0JG5E,"['3HFNH7HEMHEW9WQ2C2XMED4D6QEGQH', '3JJVG1YBEBXBPTZTCOH5FRIPUH2B5L', '3KXIR214I4GZ5XVXFQ5K96970G824L', '3U8YCDAGXPGZYSFHY08JTLHXZ9YQ0X', '3FTYUGLFSUL44QXDQK8BAH6PX3RD59']",2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,5
A2UWDZ4UOCK1T7,['37QW5D2ZRGMTTXZXL8A3H02G0XM8SM'],3,3,4,3,2,3,2,2,2,3,3.0,1
AIHCZOO4BTPTJ,"['31QTRG6Q2TDBVBAN6V43L8L76SQPY9', '3Y9N9SS8LYB1QBA9C1KIVK85J8SD3D']",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
APMHXF1RYNL1,"['3V5Q80FXIXREN1CTFC01Z1H1MGY32N', '3M81GAB8A0J0IFIRWG58D2DGQDRBQ0', '3WSELTNVR328RL5R76Z7NW4XS3PAT4']",2.0,3.0,3.0,3.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.0,2.5,3
A23NI5OT0RWX9L,['3D8YOU6S9EKM4W8DHY85CNODFZY6UV'],2,2,2,2,2,2,2,2,2,2,2.0,1
A4GXHVTRGW5P8,['3M81GAB8A0J0IFIRWG58D2DGQDNQBB'],2,5,5,5,5,5,5,3,2,2,5.0,1
A2I1I2ESLFDZP8,['30ZX6P7VF8VP8FEIIXSOF8YQIE02JG'],2,3,3,2,2,2,2,2,2,2,2.0,1
A1RI7QA7FX6I6I,['32SVAV9L3F93S47XSRTG5J0ZY423A6'],5,5,5,5,5,5,5,5,5,5,5.0,1
A2WCCV1W8UE8ED,"['3KIBXJ1WD5UYQ695NGQXN016Y7FKOK', '3ZV9H2YQQD70ZHA0TWP8N8XQQNX3W9']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A3PSSKMQPOKCEL,['3QJOXOW4XJR743WJEE0HX1ZWJ92MEJ'],2,2,2,2,2,2,2,2,2,2,2.0,1
A3UV95L5M6RF7B,['3PJ71Z61R42TDIJDDH1XLVAIU1Z91W'],2,5,5,5,5,2,2,2,2,2,2.0,1
A3I97794CB5SUO,['3KAKFY4PGU2IYMQV4FLTMHOIBCB3IE'],5,5,5,5,5,5,5,5,5,5,5.0,1
A2VYPWRZRKYE2A,['378XPAWRUCDII7PGDU039P2OHNGIA4'],2,2,2,2,2,2,2,2,2,2,2.0,1
A3OK67ZUPCJR1K,['3AUQQEL7U5TR30BYKZ2TZ8G5G2L0VB'],3,5,4,5,5,5,5,4,5,2,5.0,1
A3394SNGRL8D4C,"['3VW6495TLJ054P2OXI0MYZEJAYJYY4', '3DZQRBDBSLF7S0TR9RF7QJU5KAP3SI']",3.0,3.0,2.5,2.5,2.5,2.5,3.0,2.5,2.5,2.0,2.5,2
A22CL4GL9WCX6B,"['33C7UALJVLYTZD038PVJLZF7AXG819', '3EFVCAY5L390UUG7YE1PPZBT4EIJ8Q', '3LBXNTKX0RV13J46KAM4G4EJZI5X97']",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
A3ESTJCYXNAS14,['3TYCR1GOTCJL9G5UAPDFIYLP7BRZL8'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3IQ9V1JSB2RJO,['35BLDD71I6XO5LHOOTFL57JRY8NVZF'],2,2,2,2,2,2,2,2,2,2,2.0,1
A2H0VR477QHYO7,['308Q0PEVB8D4DOFBLOM3DUR4B35I9S'],5,5,5,5,4,5,5,5,5,5,5.0,1
A20I3XAZ6RLLR0,['3JRJSWSMQHL6IHO98WV212QQJJEE3Q'],2,4,3,2,2,2,2,2,4,2,2.0,1
A2KAGFQU28JY43,['3EKVH9QMEY4C5TEQ816DCA3DDTDD2L'],2,2,2,2,3,2,2,2,2,2,2.0,1
A1ABCSYKUYVIDW,['3S4AW7T80BI56JH5PWNPO28G6LJ4L6'],3,5,5,5,5,5,5,5,3,4,5.0,1
A3UOWYGBLTQTFL,['3ZPBJO59KP1GKJH8RM9KZE9F2CLDHT'],3,3,2,2,3,4,3,2,2,4,3.0,1
A246JUOW5MUSPV,['38YMOXR4MUZZW0XICYN6UB9A0F0W6B'],5,5,5,5,5,5,5,5,5,5,5.0,1
A1U34WRITPABU,"['3I02618YA06UE2QIWU7EINFUA7WUP3', '3PDJHANYK5GHZA2THZ16T8ZNLU36H7']",4.5,5.0,5.0,4.0,5.0,4.5,5.0,5.0,4.5,4.5,4.75,2
A1SX8IVV82M0LW,['3JV9LGBJWTETOKDMXP5IP89DRP4OGP'],2,2,2,2,2,2,2,2,2,2,2.0,1
A1P5A9KCO7WQZE,['3MYYFCXHJ37PKR34E5Q9BA38AZ54GY'],2,3,3,2,3,3,2,2,3,2,2.5,1
A2LAXHUG0DERUA,['3X87C8JFV6BZZ1ZT72R33RNGU3TSQ2'],5,5,5,5,5,5,5,5,5,5,5.0,1
A11IKOH66UKKBP,['34MAJL3QP4NOQFRGJQJPSGEZ6V134S'],2,4,2,2,2,2,2,3,2,2,2.0,1
A1E1DVPDQOOBCH,['3BQU611VFPKB2NM8HUGQ01S1SE999T'],3,3,3,3,3,3,3,2,2,2,3.0,1
ATJVY9O4CY5EX,"['36V4Q8R5ZK0W16MON5VHRIOA2DUQM5', '3F6HPJW4JD0BEZEHPWB34YSYK9PW2J']",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A2B7P6AGJ2J4FH,"['3NPI0JQDAO5FEPBTWPH4DRTSRP0PTA', '3KIBXJ1WD5UYQ695NGQXN016Y7JOKS', '3FK0YFF9PZG7W1CENWQIK16VAYIVVI']",2.3333333333333335,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3
A2HRRTRJQZTY9I,['3NS0A6KXC485NORTZYGZ56GHBU2ZGZ'],2,2,2,4,4,2,2,4,2,2,2.0,1
A3R9AQFDIBMT2Q,['38SKSKU7R1XZEQGKALPTI3IZBXOLIU'],2,2,2,2,2,2,2,2,2,2,2.0,1
A3HL2LL0LEPZT8,['3Z4AIRP3C6DJEE1BGX7B1YW015Z1XI'],5,5,5,5,5,5,5,5,5,5,5.0,1
AC0B0RHJICXU1,"['3MRNMEIQW56I6F0YI7OIR62MJXBLDX', '3HYA4D452RJ93DSMZ7130A6YP9C2FA', '37FMASSAYCRN1HU8J80Z40MUZ7CIBE']",3.3333333333333335,3.3333333333333335,2.6666666666666665,3.3333333333333335,2.6666666666666665,3.3333333333333335,2.6666666666666665,3.0,3.0,3.0,3.0,3
A1WU3W1JZ58D1U,"['31LVTDXBL7AC7PJ308J2WVJQYULLRE', '3EWIJTFFVO7A1PPCP9DJZ4SJG710EO']",3.0,2.5,2.5,2.5,3.5,2.5,2.5,2.5,3.0,2.5,2.5,2
A25HIOE2S953Y4,['33M4IA01QG177J0SERMQ7PED52CRXL'],2,5,4,2,2,2,2,2,2,2,2.0,1
AUMCN6PZOOVT,['3E337GFOL98B6ZDAWA55AJ981F3NGD'],5,5,5,5,5,5,5,5,5,5,5.0,1
AN0ML5CZP3BGZ,['3SUWZRL0MYD5F0BRRYT0852ATA86EG'],2,2,2,3,3,2,2,2,2,2,2.0,1
A3ACEM73CGY2PZ,['3T111IHZ5EQH6NIUBBGCRMSVY1U9RX'],5,5,5,5,5,5,5,5,5,5,5.0,1
AW8JVJQNLTXND,['3ZGVPD4G6TH9STDZJYF64PV61OYTZQ'],2,3,3,2,2,2,3,2,2,3,2.0,1
A2D82F7ISCN427,['3TESA3PJ31A5GROWVCO0A945SC0MMH'],3,5,5,3,3,4,2,3,3,3,3.0,1
AC7QPNOH2LELF,['34HJIJKLP5W82OTZ30PVBB6IXFT4VP'],4,4,4,3,3,4,4,4,4,4,4.0,1
A3DZEICLZNLJVK,"['3W8CV64QJ2Z4HT4RF64IDIQPBTSH96', '3GLB5JMZFXV2KNMX7GR2EEXENC8DGU']",3.5,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,2
A1O2W62UGPV9TE,['340UGXU9DY17JMNEI6GDOF4CWQAUVR'],2,2,2,2,2,2,2,2,2,2,2.0,1
A1QEQ64E22TNUZ,['3AAPLD8UCCHN18D5DC9Z4IR15X2HT7'],2,5,2,5,3,2,5,5,5,5,5.0,1
A3PY52ERZ3DNJY,"['39GHHAVOMFRZBTT5MBBC8NVO2REJ49', '3WI0P0II61ST9DVBNRLEDIBLPLGRD1']",2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
A1HN6NKUGXN3CV,['3WAKVUDHUWG58WMI08DXI1O9AAL7UY'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3PCPPILTDYR1P,['34MAJL3QP4NOQFRGJQJPSGEZ6TT43H'],3,2,2,2,4,3,4,2,3,3,3.0,1
A1L3XBD6D9A54J,['3X4JMASXCM9CUMDSFIBTYWMYDBW0BY'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3MR4NQ3RHAMWF,['3R08VXYT7CVI00BNV8SY0P96VP37W2'],2,2,2,2,2,2,2,2,2,2,2.0,1
AW62C8LZZ7NL2,['3DQQ64TANGL766FNRUMF0B0RVKBPWV'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3QA0Y16Q4273V,['39LOEL67OS5P9GEIVT929SU48GR83W'],4,5,4,5,4,4,5,5,5,4,4.5,1
A31Q22BG82FU56,['3DI28L7YXAEA8EAULSHJD9BTLZF1E0'],2,2,2,2,2,2,2,2,2,2,2.0,1
A3BWB2PMOZY5MP,"['3A0EX8ZRN8O9RH9DNQM2QOGIPNCBY9', '3MYYFCXHJ37PKR34E5Q9BA38AZF4G8']",2.0,2.5,2.0,2.5,2.0,2.0,2.5,2.0,2.5,2.0,2.0,2
AVQLGZ7YCGD1G,['39L1G8WVWQR7YGUXW80NUI7WUA913T'],5,5,5,5,5,5,5,5,5,5,5.0,1
AWPZQ3W3CEJOJ,['3TS1AR6UQQEGPEPS5JIYW1N60NFF7G'],2,5,2,2,2,2,2,2,3,2,2.0,1
A7L1ROE2H64XY,['3YOH7BII097TGQI2OSCBISVEUZAKVI'],5,5,5,5,5,5,5,5,5,5,5.0,1
A366P19UT49WP6,['3QFUFYSY9YFJ6R793LKRTP3W9JAF4D'],2,2,2,2,2,2,2,2,2,2,2.0,1
A1ZL0NB1QPNTOS,['36WLNQG78ZABLCSMNPA8JLO27BJBE6'],3,5,4,5,3,2,3,3,3,4,3.0,1
A5SPTV3W3DP4B,['3M81GAB8A0J0IFIRWG58D2DGQEOBQZ'],5,5,5,5,5,5,5,5,5,5,5.0,1
AN39ZNNADSWSU,['3Q8GYXHFEP2UZYRZQOD0QBO7C27C5Y'],2,2,2,2,2,2,2,2,2,3,2.0,1
A2P4ZXMWYVCAWB,['3FTOP5WARFOIC5B43AOAWK5BLFP0J1'],5,5,5,5,5,5,5,5,5,5,5.0,1
A3FKSU0K36G5YM,['3MB8LZR5BFTQKL68AOA5VJXC33YKLT'],2,2,2,2,2,2,2,2,2,2,2.0,1
A2VZ1F4JYSJW8Y,"['3FDJT1UU748CIW3NI1UYEU1FHDE5K6', '33CKWXB73JKBODGI94M46PSZWR911H']",3.0,2.0,2.0,2.0,2.5,2.5,2.0,2.5,2.0,2.0,2.0,2
A37IF5AYFHA87H,['36V4Q8R5ZK0W16MON5VHRIOA2H9QMS'],2,2,2,2,2,2,2,2,2,2,2.0,1
A2OVWP8TG1G8AX,['3QXNC7EIPIVT6TYVHYXX7QR8P9M90M'],2,2,2,2,2,2,2,2,2,2,2.0,1
A2HSNUMWLK7523,"['3UXUOQ9OKEXLTN8KU3W6I0CF3677AY', '34T446B1C0EV4R5YTI7O9GSGVVX0C4']",2.5,3.5,4.0,3.5,4.0,3.0,2.5,2.5,2.5,2.5,2.75,2
A2XY6KDQKMSL9D,['3HPZF4IVNMTS1M1J1QIX18M0784YCV'],2,2,3,2,2,3,2,2,2,2,2.0,1
A3C81THYYSBGVD,['3EO896NRAWVJSE8V1CCKGV7GIRITJ4'],2,2,2,2,2,2,2,2,2,2,2.0,1
A1FGEK2Y0ZQEAM,['3UXUOQ9OKEXLTN8KU3W6I0CF36S7AJ'],3,3,3,3,3,3,3,3,3,3,3.0,1
A2QIU9DSW6EOW5,['3AMYWKA6YBMRRROGLCWWDHWOXCZO6N'],2,3,3,2,3,2,3,2,2,2,2.0,1
A1RQUOVV8PCXBM,['31HQ4X3T3SAO84JGFXJ7M5OMKX0SL7'],2,3,4,2,2,3,2,2,2,2,2.0,1
A34QZDSTKZ3JO9,['3QUO65DNQUOCT2EHHUUZTNA40XCUOO'],2,3,3,2,2,2,2,2,2,2,2.0,1
A3TCOEX13U9U9O,['3634BBTX0OUDEY6OOAMVNQDFE24IFQ'],2,2,2,2,2,2,2,3,3,2,2.0,1
